row.names,#a,&a,0a,0b,0i,1L,1[,1a,1b,1c,1e,1f,1g,1m,1o,1t,1z,2[,2a,2h,2o,3a,3b,3d,4a,4b,4d,4g,4n,4p,4s,5d,5j,5q,5z,6d,6g,6j,6n,6p,7a,7d,7p,7r,8d,9a
4.94,0.00291489,0.151061,0.0579593,2.86997e-016,2.10968e-021,0.00208555,0.000727565,0.0554557,2.87941e-009,1.0085e-006,0.0451465,0.000742324,0.0423565,0.867291,0.0864307,4.58092e-022,1.37251e-005,9.10875e-005,0.567406,0.00226492,0.00246108,0.203038,6.21995e-008,0.392922,0.30014,0.000498409,0.0330659,0.0813163,2.86816e-019,1.12745e-005,4.35654e-022,0.000572459,1.46703e-006,3.89985e-006,4.01148e-017,0.00307466,0.57573,2.30818e-007,9.26329e-008,1.00415e-012,0.103248,0.0257853,0.00104399,0.0459499,0.540847,0.00916953
4.95,0.00348234,0.161113,0.063742,4.50551e-016,3.55093e-021,0.00245007,0.000872819,0.0591971,3.90285e-009,1.27429e-006,0.0478388,0.000888862,0.0466461,0.868899,0.0945208,7.78688e-022,1.7394e-005,0.00011227,0.572486,0.00264514,0.00295713,0.219747,8.34339e-008,0.410562,0.314341,0.000592576,0.0373191,0.085952,4.69487e-019,1.42591e-005,7.39053e-022,0.000694324,1.9081e-006,5.11659e-006,6.35274e-017,0.00363503,0.581915,3.07929e-007,1.23947e-007,1.46916e-012,0.104442,0.0295099,0.00123388,0.0515016,0.568954,0.010484
4.96,0.00414944,0.171679,0.0699669,7.05277e-016,5.95962e-021,0.00286998,0.00104416,0.0631712,5.27503e-009,1.60561e-006,0.0505444,0.0010614,0.0512697,0.86968,0.103098,1.31984e-021,2.19798e-005,0.000137997,0.57736,0.00308024,0.00354341,0.237327,1.11595e-007,0.427996,0.32889,0.000702494,0.042012,0.0906508,7.66295e-019,1.79815e-005,1.25017e-021,0.000839741,2.47462e-006,6.69355e-006,1.00316e-016,0.00428608,0.587093,4.09645e-007,1.65376e-007,2.14333e-012,0.105671,0.0336818,0.00145426,0.057574,0.597018,0.0119553
4.97,0.00493143,0.182784,0.076654,1.1008e-015,9.97298e-021,0.00335206,0.00124564,0.0673915,7.10915e-009,2.01738e-006,0.0532479,0.00126392,0.0562431,0.869706,0.112161,2.23052e-021,2.76936e-005,0.000169148,0.582088,0.00357646,0.00423423,0.255773,1.48826e-007,0.445141,0.343795,0.000830375,0.0471749,0.0954013,1.2471e-018,2.26097e-005,2.10861e-021,0.00101272,3.2e-006,8.73099e-006,1.57949e-016,0.00504026,0.591267,5.43415e-007,2.20019e-007,3.11775e-012,0.106971,0.0383401,0.00170924,0.0641947,0.624894,0.0135974
4.98,0.00584562,0.194451,0.0838242,1.7132e-015,1.66411e-020,0.00390378,0.00148188,0.0718729,9.55376e-009,2.52769e-006,0.0559332,0.00150096,0.0615829,0.869057,0.121708,3.75869e-021,3.47919e-005,0.00020676,0.586733,0.00414059,0.00504587,0.275082,1.97907e-007,0.461915,0.359066,0.000978693,0.0528394,0.100194,2.02374e-018,2.83471e-005,3.54635e-021,0.00121786,4.12606e-006,1.13557e-005,2.4798e-016,0.00591145,0.594447,7.18845e-007,2.91888e-007,4.52211e-012,0.108383,0.0435259,0.00200339,0.0713915,0.652442,0.0154247
4.99,0.00691128,0.206707,0.0914969,2.65852e-015,2.76866e-020,0.00453307,0.00175801,0.0766304,1.28022e-008,3.15821e-006,0.0585831,0.00177755,0.0673051,0.867811,0.131731,6.3153e-021,4.35821e-005,0.000252036,0.591362,0.00477975,0.00599656,0.295243,2.62407e-007,0.478239,0.374712,0.00115014,0.0590363,0.10502,3.27448e-018,3.54368e-005,5.94709e-021,0.0014604,5.30464e-006,1.47264e-005,3.88197e-016,0.00691484,0.596654,9.48216e-007,3.86125e-007,6.53994e-012,0.109948,0.0492811,0.00234167,0.0791895,0.679513,0.0174521
5,0.00815013,0.219578,0.0996929,4.1136e-015,4.59313e-020,0.00524856,0.00207982,0.0816807,1.71063e-008,3.93505e-006,0.0611804,0.00209934,0.0734264,0.866052,0.142221,1.05803e-020,5.44352e-005,0.000306385,0.596044,0.00550159,0.00710689,0.316244,3.46928e-007,0.494036,0.390745,0.00134771,0.0657975,0.109873,5.28301e-018,4.41718e-005,9.94456e-021,0.0017463,6.8002e-006,1.90424e-005,6.05956e-016,0.00806725,0.597911,1.24727e-006,5.09338e-007,9.43093e-012,0.11171,0.0556489,0.00272956,0.0876131,0.705962,0.0196952
5.01,0.00958623,0.233089,0.108431,6.34666e-015,7.59781e-020,0.00605933,0.00245372,0.0870405,2.27924e-008,4.88936e-006,0.0637074,0.00247262,0.0799632,0.863861,0.153165,1.76742e-020,6.77934e-005,0.000371431,0.600848,0.00631404,0.00839976,0.338064,4.57343e-007,0.50923,0.407174,0.00157463,0.073154,0.114747,8.49889e-018,5.49002e-005,1.65811e-020,0.00208227,8.69214e-006,2.45518e-005,9.43138e-016,0.00938698,0.598253,1.63602e-006,6.6996e-007,1.35605e-011,0.113716,0.0626729,0.00317301,0.0966837,0.73164,0.0221697
5.02,0.0112462,0.247266,0.117731,9.76342e-015,1.25314e-019,0.00697498,0.00288681,0.0927269,3.02816e-008,6.0582e-006,0.066146,0.00290428,0.0869313,0.861321,0.164545,2.9438e-020,8.41836e-005,0.000449048,0.605843,0.00722537,0.00990062,0.360679,6.01148e-007,0.523752,0.424006,0.0018344,0.081136,0.11964,1.36325e-017,6.80358e-005,2.75664e-020,0.00247587,1.10782e-005,3.15629e-005,1.46368e-015,0.0108939,0.59772,2.13987e-006,8.78719e-007,1.94415e-011,0.116013,0.0703965,0.00367843,0.106419,0.756401,0.0248916
5.03,0.0131599,0.262134,0.127611,1.49765e-014,2.06092e-019,0.00800574,0.00338701,0.0987592,4.01175e-008,7.4858e-006,0.0684786,0.00340204,0.0943478,0.85851,0.176344,4.88902e-020,0.000104234,0.000541406,0.611099,0.00824428,0.0116379,0.384065,7.87893e-007,0.537539,0.441252,0.00213083,0.0897743,0.124553,2.18042e-017,8.40709e-005,4.56987e-020,0.00293561,1.40784e-005,4.04589e-005,2.26502e-015,0.0126098,0.596356,2.79107e-006,1.14927e-006,2.77928e-011,0.11865,0.0788639,0.0042528,0.116837,0.780106,0.0278772
