row.names,#a,&a,0a,0b,0i,1L,1[,1a,1b,1c,1e,1f,1g,1m,1o,1t,1z,2[,2a,2h,2o,3a,3b,3d,4a,4b,4d,4g,4n,4p,4s,5d,5j,5q,5z,6d,6g,6j,6n,6p,7a,7d,7p,7r,8d,9a
4.54,5.12797e-007,0.000242398,0.00200967,0.0185236,0.191822,0.349856,1.10394e-007,0.077442,0.0310743,0.215512,0.0110302,0.00250559,2.54638e-009,6.34642e-008,1.58809e-006,0.0377379,0.000170319,1.43357e-007,0.00283257,0.00148636,9.14165e-011,4.3675e-015,3.27794e-011,4.16917e-010,0.0953315,7.03596e-005,1.13576e-012,1.48117e-007,0.563829,0.017566,0.0510033,1.01403e-026,1.02878e-035,2.5804e-028,0.000590322,1.78212e-020,0.00777015,4.5669e-010,0.0352113,1.524e-007,0.000453921,4.63733e-021,5.87002e-011,1.75315e-005,1.62251e-020,1.02946e-011
4.55,5.88155e-007,0.000268607,0.00216199,0.0195854,0.182451,0.360467,1.26353e-007,0.0815996,0.0330396,0.224196,0.0116542,0.00270949,2.9857e-009,7.32651e-008,1.8065e-006,0.0396592,0.000188975,1.64245e-007,0.00302134,0.00160277,1.08959e-010,5.39771e-015,3.91569e-011,4.91924e-010,0.0947025,7.81471e-005,1.38363e-012,1.70569e-007,0.563188,0.0184857,0.0542938,1.35599e-026,1.44186e-035,3.48717e-028,0.000651628,2.28791e-020,0.0083371,5.40266e-010,0.0370813,1.75262e-007,0.000492695,5.97888e-021,6.98112e-011,1.95913e-005,2.0826e-020,1.23517e-011
4.56,6.74108e-007,0.000297439,0.00232443,0.0206942,0.173414,0.371212,1.44512e-007,0.0859289,0.0351073,0.233103,0.0123076,0.00292799,3.49833e-009,8.45184e-008,2.05345e-006,0.041653,0.000209524,1.88042e-007,0.00322035,0.00172704,1.29772e-010,6.66608e-015,4.67407e-011,5.79998e-010,0.0940351,8.67346e-005,1.68435e-012,1.96287e-007,0.562335,0.0194408,0.0577571,1.81193e-026,2.01911e-035,4.7091e-028,0.000718806,2.9351e-020,0.00893919,6.38666e-010,0.0390254,2.01406e-007,0.000534398,7.70284e-021,8.29642e-011,2.18772e-005,2.67119e-020,1.48091e-011
4.57,7.72083e-007,0.000329135,0.00249755,0.0218514,0.164706,0.382088,1.65163e-007,0.0904341,0.0372812,0.242232,0.0129917,0.00316198,4.09615e-009,9.7431e-008,2.33247e-006,0.0437208,0.000232145,2.15135e-007,0.00342999,0.00185959,1.54451e-010,8.22668e-015,5.57533e-011,6.83348e-010,0.0933324,9.6198e-005,2.04898e-012,2.25726e-007,0.561271,0.0204321,0.0613995,2.41945e-026,2.82545e-035,6.35467e-028,0.000792372,3.7627e-020,0.00957815,7.54445e-010,0.0410451,2.31284e-007,0.000579221,9.91679e-021,9.85246e-011,2.44121e-005,3.42367e-020,1.77429e-011
4.58,8.8367e-007,0.00036395,0.00268193,0.0230581,0.156323,0.393086,1.88626e-007,0.0951184,0.039565,0.251582,0.0137076,0.00341235,4.79276e-009,1.12235e-007,2.64746e-006,0.0458637,0.000257023,2.45955e-007,0.00365063,0.00200086,1.83687e-010,1.01453e-014,6.64547e-011,8.04524e-010,0.0925975,0.000106618,2.49071e-012,2.594e-007,0.559999,0.0214601,0.065227,3.22828e-026,3.95087e-035,8.56892e-028,0.000872869,4.8201e-020,0.0102556,8.90558e-010,0.0431418,2.654e-007,0.000627356,1.27577e-020,1.16917e-010,2.72209e-005,4.3849e-020,2.12425e-011
4.59,1.01068e-006,0.000402166,0.00287819,0.0243155,0.148259,0.404201,2.15267e-007,0.0999861,0.0419627,0.261151,0.0144565,0.00368006,5.60395e-009,1.29197e-007,3.00283e-006,0.0480832,0.000284367,2.80994e-007,0.00388266,0.00215131,2.18302e-010,1.25024e-014,7.91533e-011,9.46506e-010,0.0918338,0.000118083,3.0255e-012,2.97891e-007,0.558521,0.0225254,0.0692461,4.30444e-026,5.52064e-035,1.15465e-027,0.000960892,6.17027e-020,0.0109735,1.05047e-009,0.0453168,3.04329e-007,0.000679011,1.64007e-020,1.38644e-010,3.03308e-005,5.61199e-020,2.54143e-011
4.6,1.15512e-006,0.000444078,0.00308694,0.0256246,0.140511,0.415426,2.45491e-007,0.10504,0.044478,0.270935,0.0152395,0.00396607,6.54784e-009,1.48615e-007,3.4034e-006,0.0503802,0.000314396,3.20794e-007,0.00412644,0.00231138,2.5925e-010,1.5396e-014,9.42092e-011,1.11273e-009,0.0910448,0.000130689,3.67244e-012,3.41855e-007,0.55684,0.0236284,0.0734626,5.7351e-026,7.70855e-035,1.55471e-027,0.00105707,7.89284e-020,0.0117334,1.23819e-009,0.0475712,3.48713e-007,0.000734396,2.10683e-020,1.64288e-010,3.37714e-005,7.17719e-020,3.03835e-011
4.61,1.31929e-006,0.000490016,0.00330884,0.0269865,0.133072,0.426753,2.79758e-007,0.110284,0.0471149,0.280934,0.016058,0.00427145,7.64542e-009,1.70831e-007,3.85462e-006,0.0527563,0.00034735,3.65975e-007,0.00438236,0.00248156,3.07658e-010,1.8946e-014,1.12048e-010,1.3072e-009,0.0902341,0.000144538,4.45452e-012,3.92038e-007,0.554956,0.0247696,0.0778831,7.63582e-026,1.07557e-034,2.0919e-027,0.00116208,1.00891e-019,0.0125374,1.4584e-009,0.0499064,3.99283e-007,0.000793738,2.70451e-020,1.94535e-010,3.75751e-005,9.17238e-020,3.62985e-011
4.62,1.50573e-006,0.000540321,0.00354457,0.0284023,0.125936,0.438175,3.18573e-007,0.115721,0.0498772,0.291142,0.0169132,0.00459721,8.92071e-009,1.96225e-007,4.36247e-006,0.0552122,0.000383484,4.17222e-007,0.00465078,0.00266234,3.64838e-010,2.32975e-014,1.33167e-010,1.53453e-009,0.0894054,0.000159741,5.39919e-012,4.49273e-007,0.552875,0.0259494,0.0825134,1.0159e-025,1.49962e-034,2.81262e-027,0.00127666,1.28871e-019,0.0133871,1.71652e-009,0.0523233,4.56852e-007,0.000857265,3.46918e-020,2.30181e-010,4.17766e-005,1.17136e-019,4.33337e-011
4.63,1.71731e-006,0.000595375,0.00379485,0.0298729,0.119097,0.449686,3.62513e-007,0.121354,0.0527689,0.301558,0.0178066,0.00494451,1.04015e-008,2.25235e-007,4.93367e-006,0.0577493,0.000423078,4.7531e-007,0.00493209,0.00285422,4.32335e-010,2.86282e-014,1.58153e-010,1.80009e-009,0.0885624,0.00017642,6.53952e-012,5.14511e-007,0.550597,0.0271683,0.0873598,1.35062e-025,2.08938e-034,3.77895e-027,0.00140158,1.64493e-019,0.0142845,2.01887e-009,0.054823,5.22345e-007,0.000925225,4.44688e-020,2.72163e-010,4.64143e-005,1.49481e-019,5.16959e-011
4.64,1.95725e-006,0.000655572,0.00406039,0.0313991,0.112548,0.461275,4.12212e-007,0.127185,0.0557936,0.312175,0.0187395,0.00531444,1.21197e-008,2.58347e-007,5.57557e-006,0.0603683,0.000466427,5.411e-007,0.00522661,0.00305769,5.11944e-010,3.51532e-014,1.87689e-010,2.11007e-009,0.0877093,0.000194701,7.91489e-012,5.88811e-007,0.548128,0.0284265,0.0924279,1.79431e-025,2.9089e-034,5.07351e-027,0.00153767,2.09808e-019,0.0152316,2.37273e-009,0.0574063,5.9679e-007,0.000997863,5.6959e-020,3.21566e-010,5.15292e-005,1.90618e-019,6.1627e-011
4.65,2.22915e-006,0.000721352,0.00434195,0.032982,0.106283,0.472935,4.68387e-007,0.133218,0.0589554,0.32299,0.0197134,0.00570822,1.41119e-008,2.96117e-007,6.29644e-006,0.0630705,0.000513856,6.15564e-007,0.00553474,0.0032733,6.05778e-010,4.31347e-014,2.2258e-010,2.47165e-009,0.0868498,0.000214725,9.57267e-012,6.73378e-007,0.545468,0.0297244,0.0977241,2.38205e-025,4.047e-034,6.80671e-027,0.00168585,2.67417e-019,0.0162303,2.7866e-009,0.0600743,6.81356e-007,0.00107545,7.29054e-020,3.79664e-010,5.71665e-005,2.42902e-019,7.34141e-011
4.66,2.53703e-006,0.000793169,0.00464031,0.0346223,0.100295,0.484657,5.31828e-007,0.139454,0.0622578,0.333997,0.0207297,0.00612704,1.64201e-008,3.39164e-007,7.1053e-006,0.0658565,0.000565703,6.99776e-007,0.00585678,0.00350157,7.16287e-010,5.28901e-014,2.63764e-010,2.89305e-009,0.0859882,0.000236641,1.15692e-011,7.69553e-007,0.542623,0.031062,0.103253,3.15998e-025,5.62619e-034,9.12522e-027,0.00184704,3.40593e-019,0.0172825,3.27026e-009,0.0628274,7.77334e-007,0.00115824,9.32473e-020,4.4793e-010,6.3374e-005,3.09299e-019,8.73924e-011
4.67,2.88544e-006,0.000871527,0.00495629,0.0363208,0.094576,0.496434,6.03426e-007,0.145896,0.0657049,0.345192,0.0217899,0.00657219,1.90926e-008,3.88194e-007,8.0123e-006,0.0687274,0.000622342,7.94953e-007,0.00619309,0.00374304,8.46349e-010,6.48059e-014,3.12343e-010,3.38387e-009,0.0851287,0.000260611,1.39722e-011,8.78863e-007,0.539595,0.0324399,0.109022,4.18898e-025,7.81605e-034,1.22247e-026,0.00202228,4.33485e-019,0.0183902,3.83511e-009,0.0656665,8.86196e-007,0.00124654,1.1918e-019,5.2809e-010,7.02049e-005,3.93564e-019,1.03959e-010
4.68,3.27937e-006,0.000956948,0.0052907,0.038078,0.0891191,0.508255,6.84164e-007,0.152546,0.0693,0.356566,0.0228957,0.00704493,2.21846e-008,4.43992e-007,9.02845e-006,0.0716838,0.000684164,9.0243e-007,0.00654397,0.00399825,9.99296e-010,7.93486e-014,3.69597e-010,3.95505e-009,0.0842754,0.000286805,1.68618e-011,1.003e-006,0.536389,0.0338578,0.115035,5.54896e-025,1.08502e-033,1.63649e-026,0.00221263,5.51308e-019,0.0195555,4.49422e-009,0.068592,1.00956e-006,0.00134062,1.52212e-019,6.22138e-010,7.77152e-005,5.00417e-019,1.23576e-010
4.69,3.7245e-006,0.00105001,0.00564443,0.0398948,0.0839165,0.520111,7.75145e-007,0.159405,0.0730471,0.368114,0.0240488,0.00754663,2.57595e-008,5.07451e-007,1.01661e-005,0.0747266,0.000751597,1.02372e-006,0.00690974,0.00426778,1.17904e-009,9.7086e-014,4.37033e-010,4.61932e-009,0.0834326,0.000315411,2.03346e-011,1.14389e-006,0.533009,0.035316,0.121298,7.34523e-025,1.50515e-033,2.18917e-026,0.00241928,7.00657e-019,0.0207803,5.26282e-009,0.0716046,1.14928e-006,0.00144079,1.9426e-019,7.3241e-010,8.59667e-005,6.35827e-019,1.46791e-010
4.7,4.22708e-006,0.0011513,0.00601833,0.0417714,0.0789611,0.531992,8.77583e-007,0.166473,0.0769494,0.379828,0.0252507,0.00807862,2.98896e-008,5.79563e-007,1.14388e-005,0.0778562,0.000825088,1.16049e-006,0.00729067,0.00455215,1.39009e-009,1.18702e-013,5.16392e-010,5.3912e-009,0.0826048,0.000346624,2.45047e-011,1.30366e-006,0.529457,0.0368145,0.127816,9.71579e-025,2.08641e-033,2.92632e-026,0.00264342,8.89812e-019,0.0220665,6.15833e-009,0.0747043,1.30737e-006,0.00154735,2.47741e-019,8.61593e-010,9.50249e-005,8.07284e-019,1.74242e-010
4.71,4.79415e-006,0.00126149,0.00641335,0.0437086,0.0742447,0.543889,9.92843e-007,0.173754,0.0810107,0.391702,0.0265033,0.00864235,3.46581e-008,6.61454e-007,1.28615e-005,0.0810736,0.000905127,1.31461e-006,0.00768707,0.00485197,1.63776e-009,1.45029e-013,6.09723e-010,6.28752e-009,0.0817962,0.000380659,2.95088e-011,1.48473e-006,0.52574,0.0383532,0.134593,1.28423e-024,2.89008e-033,3.9089e-026,0.00288639,1.12923e-018,0.0234163,7.20104e-009,0.0778916,1.48614e-006,0.00166064,3.15721e-019,1.01283e-009,0.000104962,1.02424e-018,2.06681e-010
4.72,5.43346e-006,0.00138125,0.0068304,0.0457064,0.06976,0.555791,1.12242e-006,0.181246,0.0852339,0.403725,0.0278084,0.00923921,4.01592e-008,7.54373e-007,1.44506e-005,0.0843789,0.000992223,1.48814e-006,0.00809914,0.00516777,1.92813e-009,1.77066e-013,7.19394e-010,7.32747e-009,0.0810114,0.000417741,3.55089e-011,1.68978e-006,0.521861,0.0399321,0.141634,1.69623e-024,4.00035e-033,5.21754e-026,0.00314955,1.43202e-018,0.0248316,8.4141e-009,0.0811665,1.68812e-006,0.00178096,4.02057e-019,1.18975e-009,0.000115853,1.29856e-018,2.44981e-010
4.73,6.15378e-006,0.00151131,0.00727048,0.0477655,0.0654989,0.567689,1.26799e-006,0.18895,0.0896227,0.41589,0.0291678,0.00987072,4.65016e-008,8.59738e-007,1.62243e-005,0.087773,0.00108693,1.6834e-006,0.00852716,0.00550014,2.26837e-009,2.16027e-013,8.4818e-010,8.53329e-009,0.0802546,0.000458113,4.26983e-011,1.92183e-006,0.517824,0.041551,0.148944,2.23881e-024,5.53322e-033,6.95933e-026,0.0034344,1.8147e-018,0.0263143,9.82445e-009,0.0845292,1.91617e-006,0.00190867,5.11636e-019,1.39656e-009,0.000127781,1.64516e-018,2.90174e-010
4.74,6.96469e-006,0.00165247,0.00773455,0.0498857,0.061454,0.579571,1.4314e-006,0.196866,0.0941797,0.428187,0.0305835,0.0105383,5.3808e-008,9.79114e-007,1.82023e-005,0.0912561,0.00118984,1.90293e-006,0.00897129,0.00584963,2.66669e-009,2.6337e-013,9.99287e-010,9.93025e-009,0.0795304,0.000502032,5.13058e-011,2.18423e-006,0.513635,0.0432096,0.156525,2.95278e-024,7.64779e-033,9.2757e-026,0.00374247,2.29797e-018,0.0278664,1.14628e-008,0.0879792,2.17344e-006,0.00204411,6.50601e-019,1.63812e-009,0.000140835,2.08274e-018,3.43456e-010
4.75,7.87702e-006,0.00180554,0.00822366,0.0520674,0.0576173,0.591427,1.61471e-006,0.204994,0.0989082,0.440607,0.0320576,0.0112436,6.22197e-008,1.11428e-006,2.04068e-005,0.0948287,0.00130157,2.14958e-006,0.00943177,0.00621684,3.13271e-009,3.20862e-013,1.17647e-009,1.15476e-008,0.0788432,0.000549778,6.16045e-011,2.48077e-006,0.509299,0.0449077,0.164382,3.89165e-024,1.05629e-032,1.23542e-025,0.00407544,2.90786e-018,0.0294898,1.33647e-008,0.0915169,2.46348e-006,0.00218764,8.26719e-019,1.92008e-009,0.000155111,2.63483e-018,4.06235e-010
4.76,8.90266e-006,0.00197141,0.00873885,0.0543104,0.0539813,0.603246,1.82016e-006,0.213333,0.103811,0.45314,0.0335921,0.0119881,7.18967e-008,1.2672e-006,2.28616e-005,0.0984911,0.00142278,2.4265e-006,0.00990872,0.00660231,3.67752e-009,3.90624e-013,1.38406e-009,1.34186e-008,0.0781974,0.000601641,7.39169e-011,2.81563e-006,0.50482,0.0466451,0.172517,5.12534e-024,1.45787e-032,1.64426e-025,0.00443505,3.67697e-018,0.0311864,1.55708e-008,0.0951416,2.79019e-006,0.00233961,1.04975e-018,2.24895e-009,0.000170709,3.33086e-018,4.80146e-010
4.77,1.00548e-005,0.00215101,0.00928115,0.0566146,0.0505386,0.615015,2.05026e-006,0.221881,0.10889,0.465772,0.035189,0.0127734,8.30207e-008,1.44007e-006,2.5593e-005,0.102243,0.00155418,2.73715e-006,0.0104023,0.00700658,4.31392e-009,4.75209e-013,1.62708e-009,1.55812e-008,0.0775975,0.000657931,8.86252e-011,3.19347e-006,0.500205,0.0484211,0.180934,6.74512e-024,2.01062e-032,2.18677e-025,0.00482312,4.6461e-018,0.0329579,1.81278e-008,0.0988528,3.15793e-006,0.0025004,1.33197e-018,2.6322e-009,0.000187738,4.20764e-018,5.67097e-010
4.78,1.13482e-005,0.00234533,0.00985173,0.05898,0.0472813,0.626726,2.30779e-006,0.230638,0.114149,0.478496,0.0368507,0.0136011,9.58002e-008,1.63537e-006,2.86301e-005,0.106086,0.00169651,3.08542e-006,0.0109125,0.00743023,5.05683e-009,5.77701e-013,1.9114e-009,1.80794e-008,0.0770478,0.000718987,1.06184e-010,3.61956e-006,0.495457,0.0502355,0.189634,8.8705e-024,2.77097e-032,2.90619e-025,0.00524163,5.86649e-018,0.0348062,2.10895e-008,0.10265,3.57156e-006,0.00267038,1.68885e-018,3.07855e-009,0.000206317,5.31143e-018,6.69321e-010
4.79,1.2799e-005,0.00255541,0.0104517,0.061406,0.0442022,0.638365,2.59576e-006,0.2396,0.119588,0.491298,0.0385795,0.0144727,1.1047e-007,1.85583e-006,3.20041e-005,0.110019,0.00185057,3.47553e-006,0.0114395,0.00787377,5.92335e-009,7.01789e-013,2.24375e-009,2.09628e-008,0.0765527,0.000785154,1.27129e-010,4.09966e-006,0.490583,0.0520875,0.19862,1.1657e-023,3.81603e-032,3.85944e-025,0.00569261,7.40201e-018,0.036733,2.4517e-008,0.106533,4.03641e-006,0.00284994,2.13977e-018,3.59795e-009,0.000226569,6.69985e-018,7.89403e-010
4.8,1.44254e-005,0.00278238,0.0110821,0.0638925,0.0412939,0.649921,2.91757e-006,0.248766,0.125212,0.504166,0.0403777,0.0153901,1.27299e-007,2.10452e-006,3.57499e-005,0.114042,0.00201719,3.91225e-006,0.0119834,0.00833776,6.93339e-009,8.5193e-013,2.63199e-009,2.42885e-008,0.0761164,0.000856813,1.52097e-010,4.64029e-006,0.485589,0.0539769,0.207893,1.53078e-023,5.2515e-032,5.12171e-025,0.00617826,9.33282e-018,0.03874,2.84811e-008,0.110501,4.55848e-006,0.00303947,2.70916e-018,4.20196e-009,0.000248629,8.44517e-018,9.30373e-010
4.81,1.62471e-005,0.00302737,0.0117443,0.0664387,0.0385493,0.661382,3.27688e-006,0.258133,0.13102,0.517088,0.0422477,0.0163547,1.46589e-007,2.38482e-006,3.9905e-005,0.118156,0.00219726,4.40072e-006,0.012544,0.00882269,8.10974e-009,1.03344e-012,3.08515e-009,2.81212e-008,0.0757433,0.000934353,1.81835e-010,5.24858e-006,0.48048,0.0559028,0.217453,2.00873e-023,7.22159e-032,6.79178e-025,0.00670082,1.17587e-017,0.0408286,3.30619e-008,0.114552,5.14432e-006,0.00323936,3.42753e-018,4.90378e-009,0.000272638,1.06373e-017,1.09573e-009
4.82,1.82863e-005,0.00329164,0.0124393,0.0690443,0.0359611,0.672737,3.67779e-006,0.267697,0.137015,0.53005,0.0441922,0.0173683,1.68688e-007,2.70055e-006,4.45108e-005,0.12236,0.00239172,4.94675e-006,0.0131214,0.00932907,9.47889e-009,1.25274e-012,3.61373e-009,3.25352e-008,0.0754374,0.0010182,2.17231e-010,5.93259e-006,0.475263,0.0578646,0.227302,2.63402e-023,9.9237e-032,9e-025,0.00726272,1.48045e-017,0.0430005,3.83518e-008,0.118686,5.80127e-006,0.00345003,4.33328e-018,5.71869e-009,0.000298749,1.33889e-017,1.28956e-009
4.83,2.05671e-005,0.00357648,0.0131685,0.0717082,0.0335227,0.683972,4.12474e-006,0.277455,0.143198,0.54304,0.0462136,0.0184324,1.93983e-007,3.0559e-006,4.96118e-005,0.126654,0.00260153,5.55659e-006,0.0137154,0.00985736,1.10711e-008,1.51748e-012,4.22975e-009,3.76144e-008,0.0752029,0.0011088,2.59329e-010,6.7011e-006,0.469943,0.0598614,0.237438,3.45141e-023,1.36267e-031,1.19173e-024,0.00786644,1.86257e-017,0.0452569,4.44554e-008,0.122902,6.53733e-006,0.00367185,5.47435e-018,6.66414e-009,0.000327121,1.68399e-017,1.5166e-009
4.84,2.31164e-005,0.00388326,0.0139331,0.0744299,0.0312271,0.695076,4.62268e-006,0.287403,0.149569,0.556044,0.0483147,0.019549,2.22919e-007,3.45556e-006,5.52576e-005,0.131039,0.00282777,6.23727e-006,0.0143261,0.0104081,1.29215e-008,1.83686e-012,4.94723e-009,4.34553e-008,0.0750439,0.00120661,3.09364e-010,7.56405e-006,0.464527,0.0618926,0.247862,4.51924e-023,1.86983e-031,1.57691e-024,0.00851467,2.34165e-017,0.0475994,5.14933e-008,0.127199,7.36148e-006,0.00390527,6.91096e-018,7.76032e-009,0.000357929,2.11653e-017,1.78235e-009
4.85,2.59637e-005,0.00421341,0.0147342,0.0772081,0.0290678,0.706037,5.17695e-006,0.297535,0.15613,0.569046,0.0504983,0.0207193,2.55993e-007,3.9047e-006,6.15008e-005,0.135514,0.00307151,6.9964e-006,0.0149531,0.0109815,1.50702e-008,2.22186e-012,5.78216e-009,5.01662e-008,0.0749642,0.00131213,3.68782e-010,8.53224e-006,0.45902,0.0639571,0.25857,5.91307e-023,2.56383e-031,2.08503e-024,0.00921011,2.94181e-017,0.0500288,5.96016e-008,0.131575,8.28348e-006,0.00415066,8.71813e-018,9.03018e-009,0.000391352,2.65821e-017,2.09316e-009
4.86,2.91418e-005,0.00456846,0.0155734,0.080042,0.0270384,0.716843,5.7935e-006,0.307848,0.162882,0.582034,0.0527672,0.0219454,2.93775e-007,4.40912e-006,6.84e-005,0.140079,0.00333391,7.84247e-006,0.0155964,0.0115783,1.75637e-008,2.68565e-012,6.75314e-009,5.78719e-008,0.0749677,0.00142589,4.39298e-010,9.61784e-006,0.45343,0.0660543,0.269563,7.73128e-023,3.51292e-031,2.75491e-024,0.00995573,3.69315e-017,0.0525465,6.89369e-008,0.136029,9.31424e-006,0.00440846,1.099e-017,1.05003e-008,0.000427588,3.33614e-017,2.45644e-009
4.87,3.26861e-005,0.00494995,0.0164518,0.0829303,0.0251326,0.72748,6.47876e-006,0.318335,0.169823,0.594992,0.0551242,0.0232286,3.36898e-007,4.97513e-006,7.60176e-005,0.144733,0.00361616,8.78467e-006,0.0162556,0.0121986,2.04548e-008,3.2439e-012,7.88138e-009,6.67123e-008,0.075058,0.00154842,5.22916e-010,1.08341e-005,0.447763,0.0681829,0.280836,1.01011e-022,4.80979e-031,3.63731e-024,0.0107545,4.63301e-017,0.0551532,7.9676e-008,0.14056,1.04656e-005,0.00467907,1.38437e-017,1.22008e-008,0.000466837,4.18389e-017,2.88071e-009
4.88,3.66365e-005,0.0053596,0.0173708,0.0858718,0.0233443,0.737937,7.23985e-006,0.32899,0.176954,0.607905,0.0575727,0.0245708,3.86089e-007,5.60986e-006,8.44225e-005,0.149476,0.00391956,9.83323e-006,0.0169305,0.0128429,2.38048e-008,3.91543e-012,9.1915e-009,7.68476e-008,0.0752389,0.00168032,6.22005e-010,1.2196e-005,0.442026,0.0703421,0.292388,1.3188e-022,6.58073e-031,4.79893e-024,0.0116096,5.80791e-017,0.0578499,9.20217e-008,0.145165,1.17508e-005,0.00496292,1.7426e-017,1.41665e-008,0.000509321,5.24331e-017,3.37587e-009
4.89,4.10358e-005,0.00579909,0.0183317,0.088865,0.0216677,0.748201,8.08446e-006,0.339806,0.184274,0.620757,0.0601153,0.0259733,4.42156e-007,6.32104e-006,9.36881e-005,0.154308,0.00424541,1.09992e-005,0.0176208,0.0135114,2.76832e-008,4.72255e-012,1.07115e-008,8.84578e-008,0.0755138,0.00182218,7.39329e-010,1.37196e-005,0.436225,0.0725307,0.304212,1.72054e-022,8.99706e-031,6.32683e-024,0.0125243,7.27544e-017,0.0606371,1.06202e-007,0.149844,1.31843e-005,0.0052604,2.19191e-017,1.64368e-008,0.000555265,6.56616e-017,3.95332e-009
4.9,4.5932e-005,0.00627028,0.019336,0.0919086,0.020097,0.75826,9.02111e-006,0.350778,0.191782,0.633535,0.0627556,0.027438,5.0602e-007,7.11738e-006,0.000103896,0.159229,0.00459512,1.22949e-005,0.018326,0.0142044,3.21705e-008,5.69203e-012,1.24739e-008,1.01749e-007,0.075886,0.00197464,8.78156e-010,1.54231e-005,0.430366,0.0747478,0.316307,2.24308e-022,1.22919e-030,8.33524e-024,0.0135021,9.1073e-017,0.0635156,1.2248e-007,0.154595,1.47819e-005,0.00557194,2.7551e-017,1.90573e-008,0.000604915,8.2169e-017,4.62628e-009
4.91,5.13768e-005,0.00677503,0.0203849,0.0950006,0.0186268,0.7681,1.00589e-005,0.361897,0.199478,0.64622,0.0654966,0.0289662,5.78709e-007,8.00833e-006,0.000115131,0.164237,0.00497012,1.37336e-005,0.0190457,0.0149222,3.73579e-008,6.85558e-012,1.45156e-008,1.16951e-007,0.0763587,0.00213837,1.04229e-009,1.73262e-005,0.424458,0.0769919,0.328664,2.92215e-022,1.67808e-030,1.09731e-023,0.0145464,1.13921e-016,0.0664854,1.41149e-007,0.159415,1.6561e-005,0.00589793,3.46044e-017,2.20794e-008,0.000658525,1.02751e-016,5.40992e-009
4.92,5.7428e-005,0.00731535,0.0214801,0.0981398,0.0172517,0.777711,1.12081e-005,0.373157,0.207358,0.658799,0.0683418,0.0305596,6.6139e-007,9.00448e-006,0.000127489,0.169334,0.00537197,1.533e-005,0.0197795,0.0156651,4.33509e-008,8.25114e-012,1.68794e-008,1.34328e-007,0.0769351,0.00231407,1.23621e-009,1.94511e-005,0.418506,0.0792622,0.341279,3.80409e-022,2.28929e-030,1.44354e-023,0.0156612,1.42399e-016,0.0695469,1.62546e-007,0.164304,1.85409e-005,0.00623879,4.34325e-017,2.55623e-008,0.000716367,1.28396e-016,6.32186e-009
4.93,6.41475e-005,0.00789327,0.0226227,0.101324,0.0159667,0.787078,1.24794e-005,0.384546,0.215422,0.671254,0.0712944,0.0322194,7.55361e-007,1.01173e-005,0.000141071,0.174516,0.0058022,1.70999e-005,0.0205268,0.0164329,5.02686e-008,9.92362e-012,1.96136e-008,1.54173e-007,0.0776179,0.00250247,1.46515e-009,2.18216e-005,0.412519,0.0815571,0.354144,4.94857e-022,3.12079e-030,1.89761e-023,0.0168502,1.77867e-016,0.0727,1.8705e-007,0.169258,2.07423e-005,0.00659489,5.44727e-017,2.95729e-008,0.000778721,1.60325e-016,7.38223e-009
4.94,7.16046e-005,0.00851097,0.0238144,0.104552,0.0147668,0.796191,1.3885e-005,0.396059,0.223668,0.68357,0.0743582,0.0339472,8.62099e-007,1.13597e-005,0.000155987,0.179785,0.0062625,1.9061e-005,0.021287,0.0172261,5.82486e-008,1.19267e-011,2.27744e-008,1.76822e-007,0.0784099,0.00270433,1.73524e-009,2.44646e-005,0.406501,0.0838756,0.367253,6.43278e-022,4.25129e-030,2.49273e-023,0.0181174,2.2201e-016,0.0759448,2.15092e-007,0.174277,2.31884e-005,0.00696666,6.82704e-017,3.41883e-008,0.000845891,2.0005e-016,8.61441e-009
4.95,7.98735e-005,0.00917063,0.0250565,0.10782,0.0136472,0.805037,1.54376e-005,0.407685,0.232091,0.69573,0.0775363,0.0357443,9.83242e-007,1.27456e-005,0.000172354,0.18514,0.00675455,2.12322e-005,0.0220596,0.0180445,6.74463e-008,1.43237e-011,2.64251e-008,2.02651e-007,0.0793137,0.00292044,2.05362e-009,2.74089e-005,0.400461,0.0862163,0.380596,8.35598e-022,5.78702e-030,3.27207e-023,0.0194668,2.76907e-016,0.0792805,2.47157e-007,0.179357,2.59041e-005,0.00735445,8.55e-017,3.9495e-008,0.000918184,2.49435e-016,1.00451e-008
4.96,8.90368e-005,0.00987461,0.0263506,0.111128,0.0126034,0.813604,1.71515e-005,0.419415,0.240689,0.707719,0.0808328,0.0376121,1.12065e-006,1.42905e-005,0.0001903,0.190579,0.00728017,2.36343e-005,0.0228439,0.0188881,7.80406e-008,1.71903e-011,3.0639e-008,2.32084e-007,0.0803317,0.00315165,2.42868e-009,3.06869e-005,0.394405,0.0885779,0.394165,1.08464e-021,7.87192e-030,4.292e-023,0.020903,3.45133e-016,0.0827069,2.83798e-007,0.184498,2.89169e-005,0.00775866,1.07001e-016,4.55926e-008,0.000995935,3.1079e-016,1.17051e-008
